mode,shuffle_id,rho_target,leak,input_scale,neuron_bias,MC,IPC,KR,GR,src,normalization,wt_mean,cosine_similarity,kl_to_gaussian,seed,raw_rho,ref_rho,post_rho,raw_fro,ref_fro,post_fro,scale_factor
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.6,0.1,0.0,5.852264881134033,6.743140799232592,2.808720111846924,2.841683387756348,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.6,0.5,0.0,4.3106465339660645,6.68426068094295,2.956857681274414,3.9627394676208496,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.6,1.0,0.0,3.596445083618164,5.8658347222706855,3.163966178894043,5.2943878173828125,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.6,1.5,0.0,2.9657986164093018,5.36662725182768,3.286883354187012,6.190799236297607,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.8,0.1,0.0,6.699222564697266,7.761413010169349,3.0233688354492188,3.013716697692871,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.8,0.5,0.0,4.577651023864746,7.867168663085963,3.2386839389801025,4.5062456130981445,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.8,1.0,0.0,4.361509799957275,6.550221855627617,3.515545129776001,6.173290729522705,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,0.8,1.5,0.0,3.876978874206543,6.85474301706877,3.664480686187744,7.2853498458862305,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,1.0,0.1,0.0,8.051393508911133,9.42214488469881,3.417289018630981,3.452443122863769,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,1.0,0.5,0.0,6.132049560546875,9.543075981146105,3.74323320388794,5.408120632171631,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,1.0,1.0,0.0,4.431328296661377,7.935856209263761,4.101518630981445,7.551102161407471,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.06113256113256113__norm_spectral_radius,0,1.0,1.0,1.5,0.0,3.330387592315674,5.821538573045245,4.260079383850098,8.950791358947754,chunk_0,spectral_radius,0.0016047160606831,0.5514616370201111,0.8963916899685798,12346,49.455177307128906,52.3642807006836,0.9999998211860656,230.77911376953125,230.77911376953125,4.66642951965332,0.0202203298916461
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.6,0.1,0.0,5.078978061676025,5.916741029178184,2.73617959022522,2.7732274532318115,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.6,0.5,0.0,4.456323623657227,6.582102999230344,2.8506107330322266,3.8017961978912354,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.6,1.0,0.0,3.6524388790130615,6.362742850147811,2.9834415912628174,4.959181308746338,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.6,1.5,0.0,3.5254197120666504,5.749472036433138,3.0513384342193604,5.710361957550049,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.8,0.1,0.0,5.897355556488037,6.969277077977949,2.8975789546966557,2.886857748031616,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.8,0.5,0.0,5.490142822265625,8.798630586482204,3.0857388973236084,4.2723798751831055,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.8,1.0,0.0,2.6356096267700195,5.040043624389968,3.2799477577209477,5.708001136779785,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,0.8,1.5,0.0,3.106955051422119,5.672553167685237,3.370456457138061,6.63320255279541,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,1.0,0.1,0.0,6.995619773864746,8.440583263932751,3.1701431274414062,3.1985347270965576,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,1.0,0.5,0.0,5.701688289642334,7.871387698363307,3.481403350830078,5.021111488342285,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,1.0,1.0,0.0,4.741523742675781,8.508632559918857,3.7537879943847656,6.855981349945068,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.0__norm_spectral_radius,0,1.0,1.0,1.5,0.0,3.940025329589844,6.756427408850271,3.8658316135406494,8.031719207763672,chunk_0,spectral_radius,0.0017045936547219,0.6414676308631897,0.89639169301893,12346,54.15625381469727,52.3642807006836,0.999999701976776,230.77911376953125,230.77911376953125,4.261356830596924,0.0184650881396196
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.6,0.1,0.0,6.280296325683594,7.347723498283585,2.247537136077881,2.421923875808716,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.6,0.5,0.0,5.784412860870361,9.2624111278832,2.6068832874298096,3.704847812652588,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.6,1.0,0.0,3.812948703765869,7.73209628343352,3.047039747238159,5.393351078033447,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.6,1.5,0.0,3.4088327884674072,6.4068766912152455,3.3038666248321533,6.496943950653076,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.8,0.1,0.0,7.268900394439697,8.69542264396113,2.524233818054199,2.688795804977417,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.8,0.5,0.0,5.609498977661133,8.816679716129215,2.9736428260803223,4.342676639556885,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.8,1.0,0.0,4.424371242523193,8.10424172320927,3.483071565628052,6.434785842895508,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,0.8,1.5,0.0,3.68437933921814,6.703119788962242,3.7732958793640137,7.82826566696167,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,1.0,0.1,0.0,8.705275535583496,10.655732831925206,3.0716092586517334,3.237931966781616,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,1.0,0.5,0.0,5.360542297363281,9.432168797778218,3.687450170516968,5.555180549621582,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,1.0,1.0,0.0,4.296287536621094,8.007512355356397,4.278465747833252,8.268684387207031,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.1__norm_spectral_radius,0,1.0,1.0,1.5,0.0,4.249549865722656,6.404833980584158,4.574464797973633,10.027795791625977,chunk_0,spectral_radius,0.0016640359535813,0.5057591795921326,0.8963916854740793,12346,43.739688873291016,52.3642807006836,1.0,230.77911376953125,230.77911376953125,5.2761945724487305,0.0228625311647023
sign_test_og_cel0.2__norm_spectral_radius,0,1.0,0.6,0.1,0.0,6.967175006866455,8.001884728890957,3.180263042449951,3.281576871871948,chunk_0,spectral_radius,0.0014380158390849,0.3796885013580322,0.8963917353815991,12346,37.997802734375,52.3642807006836,0.9999988675117492,230.77911376953125,230.77911376953125,6.073485851287842,0.0263173112137703
sign_test_og_cel0.2__norm_spectral_radius,0,1.0,0.6,0.5,0.0,4.9653143882751465,7.93433505143831,3.461641788482666,4.837311267852783,chunk_0,spectral_radius,0.0014380158390849,0.3796885013580322,0.8963917353815991,12346,37.997802734375,52.3642807006836,0.9999988675117492,230.77911376953125,230.77911376953125,6.073485851287842,0.0263173112137703
sign_test_og_cel0.2__norm_spectral_radius,0,1.0,0.6,1.0,0.0,3.8499274253845215,5.26656257613611,3.815913200378418,6.815057754516602,chunk_0,spectral_radius,0.0014380158390849,0.3796885013580322,0.8963917353815991,12346,37.997802734375,52.3642807006836,0.9999988675117492,230.77911376953125,230.77911376953125,6.073485851287842,0.0263173112137703
