normalization,sign_frac,raw_rho,raw_rho_std,raw_rho_n,raw_rho_sem,ref_rho,ref_rho_std,ref_rho_n,ref_rho_sem,post_rho,post_rho_std,post_rho_n,post_rho_sem,scale_factor,scale_factor_std,scale_factor_n,scale_factor_sem
original_radius,0.0,12.126330947875976,0.05760589484472948,100,0.005760589484472948,6.229074440002441,0.10967201570619282,100,0.010967201570619282,1.655202685892582,0.028714841415937536,100,0.0028714841415937538,0.13649893223524118,0.002413788378935753,100,0.00024137883789357532
original_radius,0.2,7.270956645011902,0.08396559993760278,100,0.008396559993760277,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.9923296934366226,0.011905876753387834,100,0.0011905876753387835,0.13649893223524118,0.002413788378935753,100,0.00024137883789357532
original_radius,0.4,3.6066673374176026,0.06344086899182036,100,0.006344086899182036,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.49228373281657695,0.011333237912304691,100,0.001133323791230469,0.13649893223524118,0.002413788378935753,100,0.00024137883789357532
original_radius,0.6,3.6176054668426514,0.0745535785826719,100,0.007455357858267191,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.49378724709153177,0.012963586483463333,100,0.0012963586483463333,0.13649893223524118,0.002413788378935753,100,0.00024137883789357532
original_radius,0.8,7.276794452667236,0.11255989242467858,100,0.011255989242467858,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.9932678766548634,0.02310399059492262,100,0.002310399059492262,0.13649893223524118,0.002413788378935753,100,0.00024137883789357532
original_radius,1.0,12.126331663131714,0.057605593481274905,100,0.0057605593481274905,6.229074440002441,0.10967201570619282,100,0.010967201570619282,1.6552027276158332,0.028714846715563316,100,0.0028714846715563315,0.13649893223524118,0.002413788378935753,100,0.00024137883789357532
spectral_radius,0.0,12.126330947875976,0.05760589484472948,100,0.005760589484472948,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.8499999971687794,3.406708628585438e-07,100,3.406708628585438e-08,0.07009696381839702,0.00033284370254577105,100,3.328437025457711e-05
spectral_radius,0.2,7.270956645011902,0.08396559993760278,100,0.008396559993760277,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.8500000976026059,4.270898241649326e-07,100,4.270898241649326e-08,0.11691892762613593,0.001352989875422436,100,0.0001352989875422436
spectral_radius,0.4,3.6066673374176026,0.06344086899182036,100,0.006344086899182036,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.8500000447034836,1.5277384780129416e-06,100,1.5277384780129416e-07,0.23574586448753834,0.00409191617985243,100,0.000409191617985243
spectral_radius,0.6,3.6176054668426514,0.0745535785826719,100,0.007455357858267191,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.8499998691678047,1.5277675167884809e-06,100,1.5277675167884809e-07,0.23505973563175314,0.004790094616561012,100,0.0004790094616561012
spectral_radius,0.8,7.276794452667236,0.11255989242467858,100,0.011255989242467858,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.8499999737739563,4.243192949574176e-07,100,4.243192949574176e-08,0.11683743601562378,0.0018131687532956233,100,0.00018131687532956233
spectral_radius,1.0,12.126331663131714,0.057605593481274905,100,0.0057605593481274905,6.229074440002441,0.10967201570619282,100,0.010967201570619282,0.8499999514222145,3.794459045164805e-07,100,3.794459045164805e-08,0.07009695966726232,0.0003328419231571447,100,3.328419231571447e-05
