normalization,sign_frac,metric,mean,std,n_groups,sem
original_radius,0.0,GR,12.28061275497079,1.6312787850362702,100,0.16312787850362703
original_radius,0.0,IPC,7.211374807579689,0.5166112384912728,100,0.05166112384912728
original_radius,0.0,KR,6.638264587509135,0.8824424856720647,100,0.08824424856720647
original_radius,0.0,MC,4.187439051031445,0.24114083391206592,100,0.024114083391206593
original_radius,0.2,GR,9.984923647108177,1.1714984167135238,100,0.11714984167135238
original_radius,0.2,IPC,8.718323186893183,0.4182552680179162,100,0.04182552680179162
original_radius,0.2,KR,5.5133334485689796,0.568753036314324,100,0.056875303631432395
original_radius,0.2,MC,5.182206319620212,0.28437870001614013,100,0.02843787000161401
original_radius,0.24250832408435072,GR,9.663059822420278,1.130831142083855,100,0.1130831142083855
original_radius,0.24250832408435072,IPC,8.82513372892146,0.43287597504722053,100,0.04328759750472205
original_radius,0.24250832408435072,KR,5.332475536925098,0.5414939716991094,100,0.05414939716991094
original_radius,0.24250832408435072,MC,5.2455273294821385,0.2882732152578561,100,0.02882732152578561
original_radius,0.4,GR,9.429454852851729,1.096281143536146,100,0.1096281143536146
original_radius,0.4,IPC,8.935048323299544,0.3929888652166971,100,0.03929888652166971
original_radius,0.4,KR,5.202332049633066,0.5253725048697145,100,0.05253725048697146
original_radius,0.4,MC,5.307759485710412,0.2577335738200036,100,0.025773357382000362
original_radius,0.6,GR,9.39067951346437,0.9718184533770121,100,0.09718184533770122
original_radius,0.6,IPC,8.884444945770857,0.4044934506477212,100,0.040449345064772116
original_radius,0.6,KR,5.181663430221379,0.46368341291467724,100,0.046368341291467725
original_radius,0.6,MC,5.286079475643734,0.26203649841404003,100,0.026203649841404004
original_radius,0.8,GR,9.540554159929355,1.0238098935860633,100,0.10238098935860633
original_radius,0.8,IPC,8.876604613130674,0.3989686293603815,100,0.039896862936038155
original_radius,0.8,KR,5.263353116549552,0.4998371841941368,100,0.04998371841941368
original_radius,0.8,MC,5.305293160391351,0.2758120397555707,100,0.02758120397555707
original_radius,1.0,GR,10.568578767217696,1.3756472769039734,100,0.13756472769039735
original_radius,1.0,IPC,8.410547077672765,0.363057707952364,100,0.0363057707952364
original_radius,1.0,KR,5.659496744424104,0.6616725920578056,100,0.06616725920578057
original_radius,1.0,MC,5.175208172338704,0.22597080375150133,100,0.022597080375150132
spectral_radius,0.0,GR,6.648947764523327,0.7007857432194005,100,0.07007857432194005
spectral_radius,0.0,IPC,7.407292450580842,0.3634975758742361,100,0.036349757587423606
spectral_radius,0.0,KR,3.950581596692403,0.3829814448699525,100,0.03829814448699525
spectral_radius,0.0,MC,4.359643330983817,0.2122524439361747,100,0.02122524439361747
spectral_radius,0.2,GR,12.727590738733609,3.7706175325576545,100,0.37706175325576546
spectral_radius,0.2,IPC,8.991023145387306,0.6994560584850286,100,0.06994560584850286
spectral_radius,0.2,KR,6.894312490187585,1.9060439272549936,100,0.19060439272549937
spectral_radius,0.2,MC,5.424060390250137,0.5019779014989759,100,0.05019779014989759
spectral_radius,0.24250832408435072,GR,15.046970423348249,5.039206756702043,100,0.5039206756702044
spectral_radius,0.24250832408435072,IPC,9.470403651592283,0.8326919643582397,100,0.08326919643582396
spectral_radius,0.24250832408435072,KR,8.054451826810837,2.5845695026332307,100,0.25845695026332305
spectral_radius,0.24250832408435072,MC,5.77458795286715,0.6171473285578121,100,0.061714732855781204
spectral_radius,0.4,GR,18.967668742537498,5.8566103243563035,100,0.5856610324356304
spectral_radius,0.4,IPC,10.299113496996043,0.9358083270001757,100,0.09358083270001757
spectral_radius,0.4,KR,10.015099958044788,2.9822206569506036,100,0.2982220656950604
spectral_radius,0.4,MC,6.3747175321293374,0.6054629083830357,100,0.060546290838303575
spectral_radius,0.6,GR,19.292944843694567,5.193437654178013,100,0.5193437654178014
spectral_radius,0.6,IPC,10.280472685046098,0.8131468324756133,100,0.08131468324756133
spectral_radius,0.6,KR,10.166164126296838,2.671274223997417,100,0.2671274223997417
spectral_radius,0.6,MC,6.386307667195797,0.5603558749676935,100,0.056035587496769346
spectral_radius,0.8,GR,11.549925812333822,3.637505129972784,100,0.3637505129972784
spectral_radius,0.8,IPC,9.171566930270462,0.6154518630630474,100,0.06154518630630475
spectral_radius,0.8,KR,6.261881733636061,1.7810195915097424,100,0.17810195915097424
spectral_radius,0.8,MC,5.543488891087472,0.45443018523452855,100,0.04544301852345285
spectral_radius,1.0,GR,5.941466184233626,0.5452797671379777,100,0.05452797671379776
spectral_radius,1.0,IPC,7.823978307121401,0.31820944429243697,100,0.0318209444292437
spectral_radius,1.0,KR,3.5287243734175964,0.27566388860583835,100,0.027566388860583834
spectral_radius,1.0,MC,4.625521005609383,0.19869517947904888,100,0.01986951794790489
